date,shop,total_sales
2007-07-20,Shop1,7216.12
2007-07-19,Shop1,3867.9
2007-07-18,Shop1,3399.23
2007-07-17,Shop1,2757.55
2007-07-16,Shop1,4186.0
2007-07-14,Shop1,2735.26
2007-07-13,Shop1,6511.59
2007-07-12,Shop1,6580.21
2007-07-11,Shop1,3533.95
2007-07-10,Shop1,3204.47
2007-07-09,Shop1,4020.38
2007-07-07,Shop1,3988.51
2007-07-06,Shop1,4237.62
2007-07-05,Shop1,2484.53
2007-07-03,Shop1,10098.18
2007-07-02,Shop1,3158.27
2007-06-30,Shop1,6118.54
2007-06-29,Shop1,2817.05
2007-06-28,Shop1,4004.46
2007-06-27,Shop1,5072.96
2007-06-26,Shop1,2147.1
2007-06-25,Shop1,4304.81
2007-06-23,Shop1,4973.07
2007-06-22,Shop1,8262.51
2007-06-21,Shop1,7610.4
2007-06-20,Shop1,3876.25
2007-06-19,Shop1,4555.69
2007-06-18,Shop1,7494.92
2007-06-16,Shop1,5369.31
2007-06-15,Shop1,6938.33
2007-06-14,Shop1,2255.94
2007-06-13,Shop1,1843.74
2007-06-12,Shop1,3568.49
2007-06-11,Shop1,4385.16
2007-06-09,Shop1,4299.22
2007-06-08,Shop1,2701.32
2007-06-07,Shop1,6857.2
2007-06-06,Shop1,1392.56
2007-06-05,Shop1,3105.8
2007-06-04,Shop1,3062.5
2007-06-02,Shop1,8172.99
2007-06-01,Shop1,7100.61
2007-05-31,Shop1,4587.37
2007-05-30,Shop1,5583.15
2007-05-29,Shop1,3543.97
2007-05-26,Shop1,4500.18
2007-05-25,Shop1,3173.72
2007-05-24,Shop1,3905.15
2007-05-23,Shop1,5182.04
2007-05-22,Shop1,6096.24
2007-05-21,Shop1,3287.14
2007-05-19,Shop1,4525.68
2007-05-18,Shop1,3189.93
2007-05-17,Shop1,4476.26
2007-05-16,Shop1,3895.05
2007-05-15,Shop1,4968.71
2007-05-14,Shop1,5594.04
2007-05-12,Shop1,6065.33
2007-05-11,Shop1,2334.73
2007-05-10,Shop1,6710.67
2007-05-09,Shop1,2875.81
2007-05-08,Shop1,2592.6
2007-05-07,Shop1,6106.52
2007-05-05,Shop1,6293.67
2007-05-04,Shop1,1317.85
2007-05-03,Shop1,3109.9
2007-05-02,Shop1,2479.51
2007-05-01,Shop1,8214.04
2007-04-30,Shop1,5853.38
2007-04-28,Shop1,5180.99
2007-04-27,Shop1,1779.84
2007-04-26,Shop1,4077.57
2007-04-25,Shop1,3402.04
2007-04-24,Shop1,5009.1
2007-04-23,Shop1,5176.73
2007-04-21,Shop1,2882.57
2007-04-20,Shop1,7350.36
2007-04-19,Shop1,3233.71
2007-04-18,Shop1,3010.48
2007-04-17,Shop1,2801.04
2007-04-16,Shop1,1008.19
2007-04-14,Shop1,8431.93
2007-04-13,Shop1,4464.2
2007-04-12,Shop1,2314.86
2007-04-11,Shop1,5674.76
2007-04-10,Shop1,5237.03
2007-04-09,Shop1,1572.45
2007-04-07,Shop1,2522.64
2007-04-06,Shop1,5267.08
2007-04-05,Shop1,2948.24
2007-04-04,Shop1,7921.7
2007-04-03,Shop1,4249.04
2007-04-02,Shop1,3061.51
2007-03-31,Shop1,9421.47
2007-03-30,Shop1,1125.24
2007-03-29,Shop1,4871.55
2007-03-28,Shop1,1728.53
2007-03-27,Shop1,7847.83
2007-03-26,Shop1,2990.84
2007-03-24,Shop1,5601.24
2007-03-23,Shop1,4413.02
2007-03-22,Shop1,1973.49
2007-03-21,Shop1,6011.12
2007-03-20,Shop1,2673.42
2007-03-19,Shop1,1707.4
2007-03-17,Shop1,2723.03
2007-03-16,Shop1,2251.31
2007-03-15,Shop1,2507.42
2007-03-14,Shop1,4435.97
2007-03-13,Shop1,4130.04
2007-03-12,Shop1,3563.24
2007-03-10,Shop1,6014.12
2007-03-09,Shop1,3669.68
2007-03-08,Shop1,2562.26
2007-03-07,Shop1,2947.53
2007-03-06,Shop1,3663.62
2007-03-05,Shop1,3751.94
2007-03-03,Shop1,7852.61
2007-03-02,Shop1,5512.58
2007-03-01,Shop1,2293.39
2007-02-28,Shop1,2185.39
2007-02-27,Shop1,5242.65
2007-02-26,Shop1,2884.6
2007-02-24,Shop1,10519.44
2007-02-23,Shop1,2854.69
2007-02-22,Shop1,4737.86
2007-02-21,Shop1,4428.31
2007-02-20,Shop1,919.11
2007-02-19,Shop1,4514.76
2007-02-17,Shop1,3897.47
2007-02-16,Shop1,1831.77
2007-02-15,Shop1,1539.37
2007-02-14,Shop1,119.94
2007-02-13,Shop1,4231.71
2007-02-12,Shop1,7120.17
2007-02-10,Shop1,3303.16
2007-02-09,Shop1,2333.16
2007-02-08,Shop1,2085.4
2007-02-07,Shop1,845.48
2007-02-06,Shop1,2454.4
2007-02-05,Shop1,4365.0
2007-02-03,Shop1,2319.42
2007-02-02,Shop1,2725.76
2007-02-01,Shop1,235.67
2007-01-31,Shop1,3283.42
2007-01-30,Shop1,4739.05
2007-01-29,Shop1,5887.38
2007-01-27,Shop1,3607.2
2007-01-26,Shop1,3550.29
2007-01-25,Shop1,2462.89
2007-01-24,Shop1,2981.41
2007-01-23,Shop1,3082.95
2007-01-22,Shop1,5711.0
2007-01-20,Shop1,4495.42
2007-01-19,Shop1,5576.32
2007-01-18,Shop1,2919.55
2007-01-17,Shop1,2164.74
2007-01-16,Shop1,3305.49
2007-01-15,Shop1,2562.45
2007-01-13,Shop1,3879.93
2007-01-12,Shop1,2886.41
2007-01-11,Shop1,3442.55
2007-01-10,Shop1,2530.05
2007-01-09,Shop1,2326.96
2007-01-08,Shop1,2993.03
2007-01-06,Shop1,4888.79
2007-01-05,Shop1,384.93
2007-01-04,Shop1,3938.49
2007-01-03,Shop1,3004.54
2007-01-02,Shop1,1562.65
2006-12-30,Shop1,3229.21
2006-12-29,Shop1,4993.07
2006-12-28,Shop1,2309.36
2006-12-27,Shop1,3504.58
2006-12-26,Shop1,5041.47
2006-12-23,Shop1,3417.1
2006-12-22,Shop1,1502.91
2006-12-21,Shop1,2804.8
2006-12-20,Shop1,3381.84
2006-12-19,Shop1,2004.72
2006-12-18,Shop1,4018.46
2006-12-16,Shop1,4245.32
2006-12-15,Shop1,4514.15
2006-12-14,Shop1,2318.43
2006-12-13,Shop1,2910.03
2006-12-12,Shop1,4513.03
2006-12-11,Shop1,2418.87
2006-12-09,Shop1,6013.08
2006-12-08,Shop1,4421.03
2006-12-07,Shop1,2174.37
2006-12-06,Shop1,1652.11
2006-12-05,Shop1,4981.02
2006-12-04,Shop1,2568.08
2006-12-02,Shop1,3739.47
2006-12-01,Shop1,6905.08
2006-11-30,Shop1,2303.97
2006-11-29,Shop1,3186.28
2006-11-28,Shop1,2614.51
2006-11-27,Shop1,4670.61
2006-11-25,Shop1,3473.5
2006-11-24,Shop1,6567.67
2006-11-22,Shop1,5205.05
2006-11-21,Shop1,2177.43
2006-11-20,Shop1,4272.43
2006-11-18,Shop1,8417.37
2006-11-17,Shop1,3308.38
2006-11-16,Shop1,1379.85
2006-11-15,Shop1,2811.89
2006-11-14,Shop1,2165.63
2006-11-13,Shop1,4782.64
2006-11-11,Shop1,4034.7
2006-11-10,Shop1,3546.52
2006-11-09,Shop1,2945.54
2006-11-08,Shop1,4918.22
2006-11-07,Shop1,2389.84
2006-11-06,Shop1,1239.15
2006-11-04,Shop1,3782.45
2006-11-03,Shop1,3987.67
2006-11-02,Shop1,3992.58
2006-11-01,Shop1,2581.92
2006-10-31,Shop1,5492.89
2006-10-30,Shop1,4632.76
2006-10-28,Shop1,6959.23
2006-10-27,Shop1,8731.71
2006-10-26,Shop1,1716.34
2006-10-25,Shop1,3032.58
2006-10-24,Shop1,1963.46
2006-10-23,Shop1,5133.66
2006-10-21,Shop1,3705.5
2006-10-20,Shop1,1341.79
2006-10-19,Shop1,3737.96
2006-10-18,Shop1,1607.84
2006-10-17,Shop1,2449.68
2006-10-16,Shop1,1939.39
2006-10-14,Shop1,3099.67
2006-10-13,Shop1,5342.07
2006-10-12,Shop1,3410.21
2006-10-11,Shop1,1584.69
2006-10-10,Shop1,4438.0
2006-10-09,Shop1,4848.49
2006-10-07,Shop1,4256.5104
2006-10-06,Shop1,3840.05
2006-10-05,Shop1,2467.99
2006-10-04,Shop1,3669.8
2006-10-03,Shop1,1849.58
2006-10-02,Shop1,6166.25
2006-09-30,Shop1,5604.78
2006-09-29,Shop1,5050.28
2006-09-28,Shop1,3454.47
2006-09-27,Shop1,2943.09
2006-09-26,Shop1,2787.52
2006-09-25,Shop1,4928.21
2006-09-23,Shop1,2526.97
2006-09-22,Shop1,3471.32
2006-09-21,Shop1,1414.61
2006-09-20,Shop1,2832.43
2006-09-19,Shop1,3030.58
2006-09-18,Shop1,2142.23
2006-09-16,Shop1,7114.42
2006-09-15,Shop1,4994.48
2006-09-14,Shop1,1926.4
2006-09-13,Shop1,2425.11
2006-09-12,Shop1,1767.6
2006-09-11,Shop1,5358.44
2006-09-09,Shop1,5601.49
2006-09-08,Shop1,5072.68
2006-09-07,Shop1,4481.97
2006-09-06,Shop1,3933.01
2006-09-05,Shop1,3342.03
2006-09-02,Shop1,4603.58
2006-09-01,Shop1,2593.81
2006-08-31,Shop1,4568.35
2006-08-30,Shop1,5480.83
2006-08-29,Shop1,3384.21
2006-08-28,Shop1,4375.38
2006-08-26,Shop1,4053.74
2006-08-25,Shop1,3663.19
2006-08-24,Shop1,5591.59
2006-08-23,Shop1,5953.29
2006-08-22,Shop1,1652.13
2006-08-21,Shop1,6349.34
2006-08-19,Shop1,6540.91
2006-08-18,Shop1,4606.13
2006-08-17,Shop1,6564.0
2006-08-16,Shop1,6032.65
2006-08-15,Shop1,2527.32
2006-08-14,Shop1,3209.31
2006-08-12,Shop1,5707.14
2006-08-11,Shop1,3797.14
2006-08-10,Shop1,1157.35
2006-08-09,Shop1,2143.79
2006-08-08,Shop1,2727.29
2006-08-07,Shop1,2267.81
2006-08-05,Shop1,6426.31
2006-08-04,Shop1,5530.81
2006-08-03,Shop1,3072.11
2006-08-02,Shop1,4519.79
2006-08-01,Shop1,6748.31
2006-07-31,Shop1,5319.12
2006-07-29,Shop1,7640.2
2006-07-28,Shop1,3531.04
2006-07-27,Shop1,5797.46
2006-07-26,Shop1,5363.96
2006-07-25,Shop1,1545.53
2006-07-24,Shop1,4482.32
2006-07-22,Shop1,4141.43
2006-07-21,Shop1,5230.17
2006-07-20,Shop1,2090.88
2006-07-19,Shop1,4668.4
2006-07-18,Shop1,4057.92
2006-07-17,Shop1,7497.37
2006-07-15,Shop1,9016.97
2006-07-14,Shop1,4695.69
2006-07-13,Shop1,4819.67
2006-07-12,Shop1,4922.6
2006-07-11,Shop1,3903.89
2006-07-10,Shop1,4998.52
2006-07-08,Shop1,2495.57
2006-07-07,Shop1,2038.09
2006-07-06,Shop1,3424.71
2006-07-05,Shop1,3184.58
2006-07-03,Shop1,5703.26
2006-07-01,Shop1,4840.03
2006-06-30,Shop1,6277.69
2006-06-29,Shop1,1929.82
2006-06-28,Shop1,3355.03
2006-06-27,Shop1,4722.42
2006-06-26,Shop1,5046.45
2006-06-24,Shop1,5072.41
2006-06-23,Shop1,4257.47
2006-06-22,Shop1,4302.34
2006-06-21,Shop1,2270.23
2006-06-20,Shop1,4533.62
2006-06-19,Shop1,5975.34
2006-06-17,Shop1,10900.62
2006-06-16,Shop1,2809.02
2006-06-15,Shop1,4849.18
2006-06-14,Shop1,2595.4
2006-06-13,Shop1,6744.27
2006-06-12,Shop1,1947.51
2006-06-10,Shop1,11811.7
2006-06-09,Shop1,2169.6
2006-06-08,Shop1,2544.87
2006-06-07,Shop1,5762.28
2006-06-06,Shop1,7803.51
2006-06-05,Shop1,4491.66
2006-06-03,Shop1,5070.12
2006-06-02,Shop1,5008.6
2006-06-01,Shop1,2360.11
2006-05-31,Shop1,4837.97
2006-05-30,Shop1,4751.48
2006-05-27,Shop1,7581.11
2006-05-26,Shop1,6255.17
2006-05-25,Shop1,4869.69
2006-05-24,Shop1,4064.45
2006-05-23,Shop1,2784.93
2006-05-22,Shop1,3824.39
2006-05-20,Shop1,4120.05
2006-05-19,Shop1,3314.83
2006-05-18,Shop1,2910.37
2006-05-17,Shop1,1749.39
2006-05-16,Shop1,4843.77
2006-05-15,Shop1,4989.31
2006-05-13,Shop1,4374.5
2006-05-12,Shop1,1701.08
2006-05-11,Shop1,543.96
2006-05-10,Shop1,4762.53
2006-05-09,Shop1,4499.65
2006-05-08,Shop1,4689.56
2006-05-06,Shop1,6200.86
2006-05-05,Shop1,6781.71
2006-05-04,Shop1,1371.91
2006-05-03,Shop1,3025.44
2006-05-02,Shop1,6657.774
2006-05-01,Shop1,4001.52
2006-04-29,Shop1,2518.64
2006-04-28,Shop1,2420.1
2006-04-27,Shop1,4824.17
2006-04-26,Shop1,1251.18
2006-04-25,Shop1,4257.06
2006-04-24,Shop1,1784.23
2006-04-22,Shop1,4833.09
2006-04-21,Shop1,5115.28
2006-04-20,Shop1,5321.98
2006-04-19,Shop1,4159.29
2006-04-18,Shop1,2801.34
2006-04-17,Shop1,4407.15
2006-04-15,Shop1,4239.6
2006-04-14,Shop1,2742.1
2006-04-13,Shop1,1766.7
2006-04-12,Shop1,3689.08
2006-04-11,Shop1,4451.9
2006-04-10,Shop1,1449.4
2006-04-08,Shop1,3049.86
2006-04-07,Shop1,3021.73
2006-04-06,Shop1,6263.74
2006-04-05,Shop1,3156.48
2006-04-04,Shop1,3544.89
2006-04-03,Shop1,3271.94
2006-04-01,Shop1,7367.61
2006-03-31,Shop1,4859.96
2006-03-30,Shop1,3194.34
2006-03-29,Shop1,1395.68
2006-03-28,Shop1,3815.21
2006-03-27,Shop1,3477.37
2006-03-25,Shop1,5600.09
2006-03-24,Shop1,3663.27
2006-03-23,Shop1,3121.24
2006-03-22,Shop1,5086.61
2006-03-21,Shop1,1393.82
2006-03-20,Shop1,4098.32
2006-03-18,Shop1,8058.54
2006-03-17,Shop1,3284.5
2006-03-16,Shop1,4070.41
2006-03-15,Shop1,2236.26
2006-03-14,Shop1,3531.58
2006-03-13,Shop1,6428.89
2006-03-11,Shop1,4885.21
2006-03-10,Shop1,4978.24
2006-03-09,Shop1,4100.3
2006-03-08,Shop1,3041.24
2006-03-07,Shop1,2722.2
2006-03-06,Shop1,3823.49
2006-03-04,Shop1,2022.03
2006-03-03,Shop1,505.02
2006-03-02,Shop1,4871.21
2006-03-01,Shop1,2541.02
2006-02-28,Shop1,4915.65
2006-02-27,Shop1,1933.42
2006-02-25,Shop1,5803.87
2006-02-24,Shop1,3768.18
2006-02-23,Shop1,2916.83
2006-02-22,Shop1,5321.18
2006-02-21,Shop1,3167.26
2006-02-20,Shop1,7169.78
2006-02-18,Shop1,6110.12
2006-02-17,Shop1,3869.65
2006-02-16,Shop1,2627.69
2006-02-15,Shop1,1687.06
2006-02-14,Shop1,2089.42
2006-02-13,Shop1,3374.96
2006-02-11,Shop1,3421.09
2006-02-10,Shop1,4709.04
2006-02-09,Shop1,4072.96
2006-02-08,Shop1,2746.29
2006-02-07,Shop1,1693.72
2006-02-06,Shop1,4577.35
2006-02-04,Shop1,6363.27
2006-02-03,Shop1,5398.86
2006-02-02,Shop1,1621.85
2006-02-01,Shop1,4327.21
2006-01-31,Shop1,5340.41
2006-01-30,Shop1,3426.14
2006-01-28,Shop1,4791.5
2006-01-27,Shop1,4172.14
2006-01-26,Shop1,1549.65
2006-01-25,Shop1,4975.2
2006-01-24,Shop1,3107.0
2006-01-23,Shop1,1727.33
2006-01-21,Shop1,5464.3
2006-01-20,Shop1,4022.53
2006-01-19,Shop1,4785.45
2006-01-18,Shop1,1791.87
2006-01-17,Shop1,4992.92
2006-01-16,Shop1,5408.42
2006-01-14,Shop1,3493.25
2006-01-13,Shop1,4427.4
2006-01-12,Shop1,4668.94
2006-01-11,Shop1,4044.32
2006-01-10,Shop1,7280.86
2006-01-09,Shop1,6007.36
2006-01-07,Shop1,556.5
2006-01-06,Shop1,3181.31
2006-01-05,Shop1,1218.62
2006-01-04,Shop1,2824.54
2006-01-03,Shop1,2235.65
2006-01-02,Shop1,3655.82
2005-12-31,Shop1,2092.52
2005-12-30,Shop1,7120.9
2005-12-29,Shop1,3470.44
2005-12-28,Shop1,2791.03
2005-12-27,Shop1,3140.46
2005-12-26,Shop1,4381.79
2005-12-23,Shop1,5411.2
2005-12-22,Shop1,6826.58
2005-12-21,Shop1,3837.21
2005-12-20,Shop1,6516.54
2005-12-19,Shop1,2147.03
2005-12-17,Shop1,6842.84
2005-12-16,Shop1,3718.16
2005-12-15,Shop1,4181.22
2005-12-14,Shop1,5547.92
2005-12-13,Shop1,4112.08
2005-12-12,Shop1,1673.96
2005-12-10,Shop1,3403.09
2005-12-09,Shop1,2739.24
2005-12-08,Shop1,5060.84
2005-12-07,Shop1,2492.66
2005-12-06,Shop1,4666.88
2005-12-05,Shop1,3694.36
2005-12-03,Shop1,5401.5
2005-12-02,Shop1,3943.71
2005-12-01,Shop1,1732.87
2005-11-30,Shop1,2940.94
2005-11-29,Shop1,5425.93
2005-11-28,Shop1,6133.93
2005-11-26,Shop1,2981.16
2005-11-25,Shop1,8866.54
2005-11-23,Shop1,3338.28
2005-11-22,Shop1,3244.84
2005-11-21,Shop1,3291.7
2005-11-19,Shop1,6704.83
2005-11-18,Shop1,3407.11
2005-11-17,Shop1,2818.18
2005-11-16,Shop1,4029.05
2005-11-15,Shop1,5711.32
2005-11-14,Shop1,2436.31
2005-11-12,Shop1,4155.51
2005-11-11,Shop1,3214.68
2005-11-10,Shop1,3400.73
2005-11-09,Shop1,1799.7
2005-11-08,Shop1,1008.09
2005-11-07,Shop1,1197.04
2005-11-05,Shop1,4855.29
2005-11-04,Shop1,5442.07
2005-11-03,Shop1,5513.66
2005-11-02,Shop1,2720.05
2005-11-01,Shop1,7330.76
2005-10-31,Shop1,5518.77
2005-10-29,Shop1,6481.04
2005-10-28,Shop1,4210.52
2005-10-27,Shop1,3635.79
2005-10-26,Shop1,7970.3
2005-10-25,Shop1,3906.48
2005-10-24,Shop1,5226.82
2005-10-22,Shop1,5223.0
2005-10-21,Shop1,3609.04
2005-10-20,Shop1,5050.61
2005-10-19,Shop1,3048.14
2005-10-18,Shop1,4071.76
2005-10-17,Shop1,4753.79
2005-10-15,Shop1,5951.91
2005-10-14,Shop1,4111.65
2005-10-13,Shop1,2592.08
2005-10-12,Shop1,4066.09
2005-10-11,Shop1,4569.02
2005-10-10,Shop1,9695.36
2005-10-08,Shop1,5490.02
2005-10-07,Shop1,3987.32
2005-10-06,Shop1,6164.94
2005-10-05,Shop1,4948.08
2005-10-04,Shop1,3256.77
2005-10-03,Shop1,4600.98
2005-10-01,Shop1,3373.55
2005-09-30,Shop1,3300.36
2005-09-29,Shop1,3949.05
2005-09-28,Shop1,2780.93
2005-09-27,Shop1,3399.2
2005-09-26,Shop1,4682.0
2005-09-24,Shop1,5498.86
2005-09-23,Shop1,2382.99
2005-09-22,Shop1,2832.04
2005-09-21,Shop1,1072.47
2005-09-20,Shop1,2818.81
2005-09-19,Shop1,4688.33
2005-09-17,Shop1,5330.38
2005-09-16,Shop1,4041.38
2005-09-15,Shop1,3694.69
2005-09-14,Shop1,1951.21
2005-09-13,Shop1,3280.2
2005-09-12,Shop1,7724.48
2005-09-10,Shop1,8160.24
2005-09-09,Shop1,1408.87
2005-09-08,Shop1,1689.0
2005-09-07,Shop1,3224.98
2005-09-06,Shop1,6832.59
2005-09-03,Shop1,5495.26
2005-09-02,Shop1,5411.12
2005-09-01,Shop1,5657.15
2005-08-31,Shop1,5134.68
2005-08-30,Shop1,7133.57
2005-08-29,Shop1,8001.96
2005-08-27,Shop1,4251.24
2005-08-26,Shop1,5302.59
2005-08-25,Shop1,4362.04
2005-08-24,Shop1,6897.63
2005-08-23,Shop1,5559.85
2005-08-22,Shop1,3447.0
2005-08-20,Shop1,7307.47
2005-08-19,Shop1,3448.78
2005-08-18,Shop1,1293.1
2005-08-17,Shop1,3704.68
2005-08-16,Shop1,3591.47
2005-08-15,Shop1,9284.13
2005-08-13,Shop1,6439.67
2005-08-12,Shop1,3495.77
2005-08-11,Shop1,6962.13
2005-08-10,Shop1,3374.22
2005-08-09,Shop1,4486.15
2005-08-08,Shop1,3987.43
2005-08-06,Shop1,6946.66
2005-08-05,Shop1,4309.26
2005-08-04,Shop1,3482.14
2005-08-03,Shop1,2342.44
2005-08-02,Shop1,6489.0
2005-08-01,Shop1,7275.15
2005-07-30,Shop1,10421.16
2005-07-29,Shop1,5909.99
2005-07-28,Shop1,7547.11
2005-07-27,Shop1,5857.05
2005-07-26,Shop1,2809.63
2005-07-25,Shop1,9662.33
2005-07-23,Shop1,5899.3
2005-07-22,Shop1,4166.8
2005-07-21,Shop1,4130.78
2005-07-20,Shop1,8355.5
2005-07-19,Shop1,5126.67
2005-07-18,Shop1,5701.78
2005-07-16,Shop1,6661.61
2005-07-15,Shop1,6776.43
2005-07-14,Shop1,6264.43
2005-07-13,Shop1,8679.23
2005-07-12,Shop1,5387.06
2005-07-11,Shop1,5190.43
2005-07-09,Shop1,5470.76
2005-07-08,Shop1,4032.14
2005-07-07,Shop1,3645.1
2005-07-06,Shop1,7410.67
2005-07-05,Shop1,6238.09
2005-07-02,Shop1,6915.55
2005-07-01,Shop1,5483.15
2005-06-30,Shop1,6031.54
2005-06-29,Shop1,2696.79
2005-06-28,Shop1,6818.42
2005-06-27,Shop1,12194.74
2005-06-25,Shop1,5549.98
2005-06-24,Shop1,8266.77
2005-06-23,Shop1,4419.98
2005-06-22,Shop1,4085.15
2005-06-21,Shop1,4391.31
2005-06-20,Shop1,1371.45
2005-06-18,Shop1,12812.37
2005-06-17,Shop1,4052.42
2005-06-16,Shop1,6510.98
2005-06-15,Shop1,7171.68
2005-06-14,Shop1,6728.59
2005-06-13,Shop1,6099.87
2005-06-11,Shop1,4378.64
2005-06-10,Shop1,7133.78
2005-06-09,Shop1,2694.97
2005-06-08,Shop1,6013.88
2005-06-07,Shop1,2926.53
2005-06-06,Shop1,4896.65
2005-06-04,Shop1,11911.78
2005-06-03,Shop1,2742.67
2005-06-02,Shop1,7288.64
2005-06-01,Shop1,5059.99
2005-05-31,Shop1,1772.71
2005-05-28,Shop1,4659.27
2005-05-27,Shop1,4539.57
2005-05-26,Shop1,2536.63
2005-05-25,Shop1,3879.27
2005-05-24,Shop1,2898.82
2005-05-23,Shop1,6535.2
2005-05-21,Shop1,6985.51
2005-05-20,Shop1,3498.72
2005-05-19,Shop1,4035.74
2005-05-18,Shop1,5971.78
2005-05-17,Shop1,5611.85
2005-05-16,Shop1,5673.03
2005-05-14,Shop1,8961.62
2005-05-13,Shop1,3895.96
2005-05-12,Shop1,3393.49
2005-05-11,Shop1,3577.27
2005-05-10,Shop1,7301.7
2005-05-09,Shop1,1782.42
2005-05-07,Shop1,4020.45
2005-05-06,Shop1,4995.98
2005-05-05,Shop1,3590.02
2005-05-04,Shop1,4703.3
2005-05-03,Shop1,4085.15
2005-05-02,Shop1,5027.4
2005-04-30,Shop1,7206.95
2005-04-29,Shop1,5822.15
2005-04-28,Shop1,4148.93
2005-04-27,Shop1,1680.36
2005-04-26,Shop1,2004.34
2005-04-25,Shop1,7421.36
2005-04-23,Shop1,8437.26
2005-04-22,Shop1,4871.72
2005-04-21,Shop1,3900.39
2005-04-20,Shop1,4112.57
2005-04-19,Shop1,3806.81
2005-04-18,Shop1,5158.94
2005-04-16,Shop1,7459.54
2005-04-15,Shop1,6034.19
2005-04-14,Shop1,8166.42
2005-04-13,Shop1,7818.96
2005-04-12,Shop1,4187.77
2005-04-11,Shop1,6751.1
2005-04-09,Shop1,7304.69
2005-04-08,Shop1,3167.92
2005-04-07,Shop1,5946.96
2005-04-06,Shop1,4133.44
2005-04-05,Shop1,7453.01
2005-04-04,Shop1,4501.98
2005-04-02,Shop1,6018.05
2005-04-01,Shop1,3636.01
2005-03-31,Shop1,7750.84
2005-03-30,Shop1,4008.11
2005-03-29,Shop1,2186.63
2005-03-28,Shop1,8671.59
2005-03-26,Shop1,7506.1
2005-03-25,Shop1,6139.74
2005-03-24,Shop1,4838.32
2005-03-23,Shop1,5326.0
2005-03-22,Shop1,1577.83
2005-03-21,Shop1,6480.12
2005-03-19,Shop1,4761.18
2005-03-18,Shop1,5207.2
2005-03-17,Shop1,1535.68
2005-03-16,Shop1,2953.12
2005-03-15,Shop1,3661.01
2005-03-14,Shop1,2357.81
2005-03-12,Shop1,3477.8
2005-03-11,Shop1,3579.3
2005-03-10,Shop1,1838.99
2005-03-09,Shop1,4809.7
2005-03-08,Shop1,3293.84
2005-03-07,Shop1,5023.11
2005-03-05,Shop1,6344.05
2005-03-04,Shop1,319.3
2005-03-03,Shop1,3044.27
2005-03-02,Shop1,2953.52
2005-03-01,Shop1,826.27
2005-02-28,Shop1,2014.88
2005-02-26,Shop1,4855.95
2005-02-25,Shop1,3364.04
2005-02-24,Shop1,4313.99
2005-02-23,Shop1,2162.28
2005-02-22,Shop1,1891.86
2005-02-21,Shop1,6266.99
2005-02-19,Shop1,5064.99
2005-02-18,Shop1,5384.05
2005-02-17,Shop1,2152.14
2005-02-16,Shop1,4374.44
2005-02-15,Shop1,2263.04
2005-02-14,Shop1,2863.48
2005-02-12,Shop1,5396.86
2005-02-11,Shop1,2231.28
2005-02-10,Shop1,4315.44
2005-02-09,Shop1,2986.49
2005-02-08,Shop1,4476.76
2005-02-07,Shop1,3630.07
2005-02-05,Shop1,4809.48
2005-02-04,Shop1,2749.14
2005-02-03,Shop1,4694.65
2005-02-02,Shop1,3838.3
2005-02-01,Shop1,4113.52
2005-01-31,Shop1,1858.32
2005-01-29,Shop1,3953.9
2005-01-28,Shop1,4684.16
2005-01-27,Shop1,4164.8
2005-01-26,Shop1,4306.79
2005-01-25,Shop1,5178.62
2005-01-24,Shop1,3788.7
2005-01-22,Shop1,4069.77
2005-01-21,Shop1,2788.61
2005-01-20,Shop1,1545.25
2005-01-19,Shop1,2663.7
2005-01-18,Shop1,2842.2
2005-01-17,Shop1,5246.82
2005-01-15,Shop1,5009.22
2005-01-14,Shop1,2549.37
2005-01-13,Shop1,4300.94
2005-01-12,Shop1,3849.83
2005-01-11,Shop1,6319.47
2005-01-10,Shop1,4214.67
2005-01-08,Shop1,3888.09
2005-01-07,Shop1,3450.08
2005-01-06,Shop1,2573.39
2005-01-05,Shop1,2031.49
2005-01-04,Shop1,5172.13
2005-01-03,Shop1,2847.98
2004-12-31,Shop1,2764.05
2004-12-30,Shop1,6678.3
2004-12-29,Shop1,4956.04
2004-12-28,Shop1,3704.91
2004-12-27,Shop1,2765.39
2004-12-24,Shop1,2256.73
2004-12-23,Shop1,1047.77
2004-12-22,Shop1,2221.25
2004-12-21,Shop1,4859.06
2004-12-20,Shop1,3739.12
2004-12-18,Shop1,1497.7
2004-12-17,Shop1,3371.22
2004-12-16,Shop1,3613.03
2004-12-15,Shop1,3448.63
2004-12-14,Shop1,3849.57
2004-12-13,Shop1,2168.52
2004-12-11,Shop1,6927.59
2004-12-10,Shop1,1786.17
2004-12-09,Shop1,2899.34
2004-12-08,Shop1,8222.1
2004-12-07,Shop1,3551.39
2004-12-06,Shop1,4484.09
2004-12-04,Shop1,5851.57
2004-12-03,Shop1,3859.76
2004-12-02,Shop1,5164.42
2004-12-01,Shop1,5356.07
2004-11-30,Shop1,3567.06
2004-11-29,Shop1,5239.01
2004-11-27,Shop1,2784.44
2004-11-26,Shop1,6387.32
2004-11-24,Shop1,7699.19
2004-11-23,Shop1,3335.11
2004-11-22,Shop1,6138.43
2004-11-20,Shop1,6747.85
2004-11-19,Shop1,4687.61
2004-11-18,Shop1,4776.57
2004-11-17,Shop1,2577.46
2004-11-16,Shop1,3753.94
2004-11-15,Shop1,3594.64
